"assetId","Bildnutzung","name","file","Copyright","Freigabe Social Media","CC-Lizenz","CC-Urheber","CC-Rechteinhaber","Bildunterschrift","Bildunterschrift (Englisch)","Schlagwörter","Schlagwörter (Englisch)","Region","Ort","Druckbreite_cm","fileType","fileSize","ALT-Beschreibung"
"105677","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","031-riederau-wald-forstwirtschaft-schaden-02598","031-riederau-wald-forstwirtschaft-schaden-02598.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Diessen am Ammersee, Riederauer Forst, nicht nachhaltige Forstwirtschaft, Spuren der Holzernte mit dem Harvester bzw. Holzernte Maschine, Wald, Reifenspuren, Zerstoerung, Schneise, Verwuestung, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Dießen a.Ammersee, Markt","34.61 cm","jpg","28042967",""
"105678","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","032-riederau-wald-forstwirtschaft-schaden-02595","032-riederau-wald-forstwirtschaft-schaden-02595.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Diessen am Ammersee, Riederauer Forst, nicht nachhaltige Forstwirtschaft, Spuren der Holzernte mit dem Harvester bzw. Holzernte Maschine, Wald, Reifenspuren, Zerstoerung, Schneise, Verwuestung, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Dießen a.Ammersee, Markt","51.91 cm","jpg","27206326",""
"102753","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","fuessen-guertelmacher-guertelschnalle","fuessen-guertelmacher-guertelschnalle.jpg","erlebe.bayern - Thomas Linkel","JA","","","","","","Allgäu, Füssen, Atelier Der Gürtelmacher"" Thomas Beckert, handziselierte Gürtelschnalle, Story Allgäuer Seen-Runde","","Allgäu/Bayerisch-Schwaben","Füssen","47.26 cm","jpg","17839165",""
"105650","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","004habach-jaudenmuehle-holzruecken-arbeitspferd02852","004habach-jaudenmuehle-holzruecken-arbeitspferd02852.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, Fahrt mit dem traditionellen Pferdeschlitten von der Jaudenmuehle zum Wald beim Lothdorfer Bach, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","51.41 cm","jpg","15062475",""
"105652","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","006habach-jaudenmuehle-holzruecken-arbeitspferd02945","006habach-jaudenmuehle-holzruecken-arbeitspferd02945.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, Fahrt mit dem traditionellen Pferdeschlitten von der Jaudenmuehle zum Wald beim Lothdorfer Bach, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","52.84 cm","jpg","22726267",""
"105657","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","011habach-jaudenmuehle-holzruecken-arbeitspferd0065","011habach-jaudenmuehle-holzruecken-arbeitspferd0065.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, Waldgebiet beim Lothdorfer Bach, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","64.63 cm","jpg","35549688",""
"105658","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","012habach-jaudenmuehle-holzruecken-arbeitspferd0061","012habach-jaudenmuehle-holzruecken-arbeitspferd0061.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, Waldgebiet beim Lothdorfer Bach, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","51.21 cm","jpg","36569291",""
"105659","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","013habach-jaudenmuehle-holzruecken-arbeitspferd03200","013habach-jaudenmuehle-holzruecken-arbeitspferd03200.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, Waldgebiet beim Lothdorfer Bach, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","51.56 cm","jpg","23241163",""
"105661","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","015habach-jaudenmuehle-holzruecken-arbeitspferd03257","015habach-jaudenmuehle-holzruecken-arbeitspferd03257.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, Waldgebiet beim Lothdorfer Bach, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","52.84 cm","jpg","21161483",""
"105662","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","016habach-jaudenmuehle-holzruecken-arbeitspferd03304","016habach-jaudenmuehle-holzruecken-arbeitspferd03304.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, Waldgebiet beim Lothdorfer Bach, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","52.84 cm","jpg","21662974",""
"105663","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","017habach-jaudenmuehle-holzruecken-arbeitspferd03360","017habach-jaudenmuehle-holzruecken-arbeitspferd03360.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, Waldgebiet beim Lothdorfer Bach, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","35.23 cm","jpg","25112229",""
"105664","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","018habach-jaudenmuehle-holzruecken-arbeitspferd03391","018habach-jaudenmuehle-holzruecken-arbeitspferd03391.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, Waldgebiet beim Lothdorfer Bach, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","49.7 cm","jpg","19629605",""
"105668","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","022habach-jaudenmuehle-holzruecken-arbeitspferd03567","022habach-jaudenmuehle-holzruecken-arbeitspferd03567.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, kleine Jagdhuette von Ignaz Freisl beim Lothdorfer Bach, Mittagspause, Versorgen der Pferde mit Decken und Heu, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","52.31 cm","jpg","18906246",""
"105669","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","023habach-jaudenmuehle-holzruecken-arbeitspferd03593","023habach-jaudenmuehle-holzruecken-arbeitspferd03593.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, kleine Jagdhuette von Ignaz Freisl beim Lothdorfer Bach, Mittagspause, Versorgen der Pferde mit Decken und Heu, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","51.11 cm","jpg","18712608",""
"105671","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","025habach-jaudenmuehle-holzruecken-arbeitspferd03109","025habach-jaudenmuehle-holzruecken-arbeitspferd03109.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, kleine Jagdhuette von Ignaz Freisl beim Lothdorfer Bach, Mittagspause, Ofen, Feuer machen, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","52.84 cm","jpg","22065678",""
"105672","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","026habach-jaudenmuehle-holzruecken-arbeitspferd03656","026habach-jaudenmuehle-holzruecken-arbeitspferd03656.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, kleine Jagdhuette von Ignaz Freisl beim Lothdorfer Bach, Mittagspause mit Linsenpfanne vom Holzfeuer, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","48.32 cm","jpg","17584467",""
"105675","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","029habach-jaudenmuehle-holzruecken-arbeitspferd03843","029habach-jaudenmuehle-holzruecken-arbeitspferd03843.jpg","erlebe.bayern - Frank Heuer","JA","","","","","","Oberbayern, Habach, Jaudenmuehle, Ignaz Freisl, nachhaltige Forstwirtschaft, Wald, Holzruecken, Arbeitspferd, Kaltblueter, Noriker Pferd, Stuten Litzi und Nora, Tradition, bayerisches Kulturgut, Rueckfahrt mit dem Pferdeschlitten zur Jaudenmuehle, Winter - Story Holzruecken Ignaz Freisl","","Oberbayern","Habach","52.84 cm","jpg","20039800",""
"100837","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","bad feilnbach-5381","bad feilnbach-5381.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Alte Spinnerei, Industriedenkmal, Kolbermoor, Chiemgau, Oberbayern, Story Feilnbach Wolle und Streuobst","","Oberbayern","Kolbermoor","67.33 cm","jpg","55447642",""
"100855","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","bad feilnbach-7155","bad feilnbach-7155.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Brasserie, Bar und Restaurant in der Alten Spinnerei, Industriedenkmal, Kolbermoor, Chiemgau, Oberbayern, Story Feilnbach Wolle und Streuobst","","Oberbayern","Kolbermoor","67.33 cm","jpg","34568761",""
"98359","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","Fingerhakeln-2288","Fingerhakeln-2288.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Schild, Malerei, Bild, Fingerhakeln, TSV Halle Mittenwald, Fingerhakeln, Kraftsport, Männer, Tradition, Wettkampf","","Oberbayern","Mittenwald, Markt","67.33 cm","jpg","51060714",""
"103788","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-8841","oktoberfest 2023-8841.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","67.33 cm","jpg","46628517",""
"103789","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-8847","oktoberfest 2023-8847.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","","jpg","54579152",""
"103790","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-8850","oktoberfest 2023-8850.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","67.33 cm","jpg","56900579",""
"103793","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-8902","oktoberfest 2023-8902.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","67.33 cm","jpg","37353139",""
"103797","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-8935","oktoberfest 2023-8935.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","67.33 cm","jpg","57739361",""
"103799","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-8964","oktoberfest 2023-8964.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","67.33 cm","jpg","43735068",""
"103800","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-8977","oktoberfest 2023-8977.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","67.33 cm","jpg","48406187",""
"103801","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-8978","oktoberfest 2023-8978.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","44.91 cm","jpg","50506849",""
"103802","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-8987","oktoberfest 2023-8987.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","44.25 cm","jpg","45870978",""
"103804","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-8999","oktoberfest 2023-8999.jpg","erlebe.bayern - Angelika Jakob","NEIN","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","66.54 cm","jpg","46220218",""
"103805","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-9015","oktoberfest 2023-9015.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","66.53 cm","jpg","43704696",""
"103806","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-9019","oktoberfest 2023-9019.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","44.91 cm","jpg","42078638",""
"103809","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-9041","oktoberfest 2023-9041.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","57.08 cm","jpg","32947840",""
"103813","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-9073","oktoberfest 2023-9073.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","67.33 cm","jpg","41188186",""
"103820","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-9160","oktoberfest 2023-9160.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","67.33 cm","jpg","51741318",""
"103825","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-9235","oktoberfest 2023-9235.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","67.33 cm","jpg","45718883",""
"103826","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-9333","oktoberfest 2023-9333.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","65.11 cm","jpg","23519050",""
"103827","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","oktoberfest 2023-9371","oktoberfest 2023-9371.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Oktoberfest, Wiesn, Schottenhamel, Bedienung, Bier, Bierzelt, ","","Oberbayern","München, Landeshauptstadt","67.33 cm","jpg","27784490",""
"98340","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","fingerhakeln-1798","fingerhakeln-1798.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","Hände mit Magnesium, Training der Fingerhakler in einer Garage, Fingerhakeln, Ohlstadt, Fingerhakeln, Kraftsport, Männer, Tradition, Wettkampf","","Oberbayern","Ohlstadt","67.33 cm","jpg","48883535",""
"98344","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","fingerhakeln-1963","fingerhakeln-1963.jpg","erlebe.bayern - Angelika Jakob","JA","","","","","","verschiedene Gewichte für Training der Fingerhakler in einer Garage, Fingerhakeln, Ohlstadt, Fingerhakeln, Kraftsport, Männer, Tradition, Wettkampf","","Oberbayern","Ohlstadt","67.33 cm","jpg","43924415",""
"35563","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","059__8904478","059__8904478.JPG","erlebe.bayern - Peter von Felbert","JA","","","","","","Oberbayern, Chiemgau, Chiemsee-Alpenland, Bayerische Alpen, Florian Blickenberger, Mamma Bavaria, Freigeist, Goldschmied, Schmuckdesigner, Designer, Künstler, Bayern-Botschafter, Goldschmiedekunst, Kunsthandwerk, traditionelles Handwerk, Handwerk, Tradition, Tracht, Kampenwand, nähe Kampenwandhütte, Bergwandern, Wandern, Bergwanderung, Wanderung, Berggipfel, Gipfel, Bergkreuz, Berg, Berge, Bergwelt, Berglandschaft, Bergkulisse, Bergpanorama, Sommer, Tipp von Florian Blickenberger, 
Fotograf Peter von Felbert
Tracht , Dirndl , Lederhose","","Oberbayern","Riedering","46,6 cm","jpg","25865455",""
"36980","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","004_8057560","004_8057560.jpg","erlebe.bayern - Peter von Felbert","JA","","","","","","Oberbayern, Chiemgau, Chiemsee-Alpenland, Bayerische Alpen, Florian Blickenberger, Mamma Bavaria, Freigeist, Goldschmied, Schmuckdesigner, Designer, Künstler, Bayern-Botschafter, Goldschmiedekunst, Kunsthandwerk, traditionelles Handwerk, Handwerk, Tradition, Tracht, Kampenwand, nähe Kampenwandhütte, Bergwandern, Wandern, Bergwanderung, Wanderung, Berggipfel, Gipfel, Bergkreuz, Berg, Berge, Bergwelt, Berglandschaft, Bergkulisse, Bergpanorama, Sommer, Tipp von Florian Blickenberger, 
Fotograf Peter von Felbert
Tracht , Dirndl , Lederhose","","Oberbayern","Riedering","41,59 cm","jpg","25817134",""
"36993","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","022_8057805","022_8057805.jpg","erlebe.bayern - Peter von Felbert","JA","","","","","","Oberbayern, Chiemgau, Chiemsee-Alpenland, Bayerische Alpen, Florian Blickenberger, Mamma Bavaria, Freigeist, Goldschmied, Schmuckdesigner, Designer, Künstler, Bayern-Botschafter, Goldschmiedekunst, Kunsthandwerk, traditionelles Handwerk, Handwerk, Tradition, Tracht, Kampenwand, nähe Kampenwandhütte, Bergwandern, Wandern, Bergwanderung, Wanderung, Berggipfel, Gipfel, Bergkreuz, Berg, Berge, Bergwelt, Berglandschaft, Bergkulisse, Bergpanorama, Sommer, Tipp von Florian Blickenberger, 
Fotograf Peter von Felbert
Tracht , Dirndl , Lederhose","","Oberbayern","Riedering","41,59 cm","jpg","16843340",""
"36994","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","023_8057827","023_8057827.jpg","erlebe.bayern - Peter von Felbert","JA","","","","","","Oberbayern, Chiemgau, Chiemsee-Alpenland, Bayerische Alpen, Florian Blickenberger, Mamma Bavaria, Freigeist, Goldschmied, Schmuckdesigner, Designer, Künstler, Bayern-Botschafter, Goldschmiedekunst, Kunsthandwerk, traditionelles Handwerk, Handwerk, Tradition, Tracht, Kampenwand, nähe Kampenwandhütte, Bergwandern, Wandern, Bergwanderung, Wanderung, Berggipfel, Gipfel, Bergkreuz, Berg, Berge, Bergwelt, Berglandschaft, Bergkulisse, Bergpanorama, Sommer, Tipp von Florian Blickenberger, 
Fotograf Peter von Felbert
Tracht , Dirndl , Lederhose","","Oberbayern","Riedering","41,59 cm","jpg","16471085",""
"36999","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","024_8057832","024_8057832.jpg","erlebe.bayern - Peter von Felbert","JA","","","","","","Oberbayern, Chiemgau, Chiemsee-Alpenland, Bayerische Alpen, Florian Blickenberger, Mamma Bavaria, Freigeist, Goldschmied, Schmuckdesigner, Designer, Künstler, Bayern-Botschafter, Goldschmiedekunst, Kunsthandwerk, traditionelles Handwerk, Handwerk, Tradition, Tracht, Kampenwand, nähe Kampenwandhütte, Bergwandern, Wandern, Bergwanderung, Wanderung, Berggipfel, Gipfel, Bergkreuz, Berg, Berge, Bergwelt, Berglandschaft, Bergkulisse, Bergpanorama, Sommer, Tipp von Florian Blickenberger, 
Fotograf Peter von Felbert
Tracht , Dirndl , Lederhose","","Oberbayern","Riedering","62,31 cm","jpg","17388384",""
"37000","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","032_7775370","032_7775370.jpg","erlebe.bayern - Peter von Felbert","JA","","","","","","Oberbayern, Chiemgau, Chiemsee-Alpenland, Bayerische Alpen, Florian Blickenberger, Mamma Bavaria, Freigeist, Goldschmied, Schmuckdesigner, Designer, Künstler, Bayern-Botschafter, Goldschmiedekunst, Kunsthandwerk, traditionelles Handwerk, Handwerk, Tradition, Tracht, Kampenwand, nähe Kampenwandhütte, Bergwandern, Wandern, Bergwanderung, Wanderung, Berggipfel, Gipfel, Bergkreuz, Berg, Berge, Bergwelt, Berglandschaft, Bergkulisse, Bergpanorama, Sommer, Tipp von Florian Blickenberger, 
Fotograf Peter von Felbert
Tracht , Dirndl , Lederhose","","Oberbayern","Riedering","27,77 cm","jpg","8210362",""
"37002","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","029_7775286","029_7775286.jpg","erlebe.bayern - Peter von Felbert","JA","","","","","","Oberbayern, Chiemgau, Chiemsee-Alpenland, Bayerische Alpen, Florian Blickenberger, Mamma Bavaria, Freigeist, Goldschmied, Schmuckdesigner, Designer, Künstler, Bayern-Botschafter, Goldschmiedekunst, Kunsthandwerk, traditionelles Handwerk, Handwerk, Tradition, Tracht, Kampenwand, nähe Kampenwandhütte, Bergwandern, Wandern, Bergwanderung, Wanderung, Berggipfel, Gipfel, Bergkreuz, Berg, Berge, Bergwelt, Berglandschaft, Bergkulisse, Bergpanorama, Sommer, Tipp von Florian Blickenberger, 
Fotograf Peter von Felbert
Tracht , Dirndl , Lederhose","","Oberbayern","Riedering","27,77 cm","jpg","9794179",""
"37005","🟦 Nutzung im touristischen und journalistischen Kontext für Gesamt-Bayern (BayTM-Bilder)","037_7775203","037_7775203.jpg","erlebe.bayern - Peter von Felbert","JA","","","","","","Oberbayern, Chiemgau, Chiemsee-Alpenland, Bayerische Alpen, Florian Blickenberger, Mamma Bavaria, Freigeist, Goldschmied, Schmuckdesigner, Designer, Künstler, Bayern-Botschafter, Goldschmiedekunst, Kunsthandwerk, traditionelles Handwerk, Handwerk, Tradition, Tracht, Kampenwand, nähe Kampenwandhütte, Bergwandern, Wandern, Bergwanderung, Wanderung, Berggipfel, Gipfel, Bergkreuz, Berg, Berge, Bergwelt, Berglandschaft, Bergkulisse, Bergpanorama, Sommer, Tipp von Florian Blickenberger, 
Fotograf Peter von Felbert
Tracht , Dirndl , Lederhose","","Oberbayern","Riedering","27,77 cm","jpg","7746501",""
